"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.50908464443856e-30,0.624119163419822,0.333,0.154,5.52340070710957e-26,"Rare/Activated","ACSL4"
1.88330948253414e-30,0.418145615949618,0.27,0.126,6.8931010370232e-26,"Rare/Activated","TPST2"
2.09457662463192e-30,0.47958486349723,0.633,0.376,7.6663599038153e-26,"Rare/Activated","RRP12"
2.22561721292236e-30,0.687548092165859,0.541,0.292,8.14598156101712e-26,"Rare/Activated","SVIL"
2.31153201406811e-30,0.431042965553148,0.367,0.192,8.46043832469069e-26,"Rare/Activated","CLTC"
2.58561078269604e-30,0.307344749069413,0.307,0.164,9.46359402574578e-26,"Rare/Activated","MAT2A"
2.6059789209702e-30,1.10534954050351,0.272,0.098,9.53814344864304e-26,"Rare/Activated","NINJ1"
2.70878366084867e-30,0.4769537698527,0.709,0.457,9.91441907707222e-26,"Rare/Activated","TMBIM6"
2.74066106179893e-30,0.796913054487674,0.287,0.114,1.00310935522903e-25,"Rare/Activated","S100Z"
2.88601949042976e-30,0.712431551839202,0.348,0.161,1.0563119936922e-25,"Rare/Activated","TRIM8"
2.96672183657652e-30,0.726824779303665,0.422,0.205,1.08584985940537e-25,"Rare/Activated","PLEKHO1"
2.96848222942596e-30,0.302062270386436,0.357,0.192,1.0864941807922e-25,"Rare/Activated","CEP170"
3.00285323894775e-30,0.412570627205886,0.365,0.176,1.09907431398727e-25,"Rare/Activated","ABHD5"
3.3716633377e-30,0.811630062467108,0.309,0.128,1.23406249823158e-25,"Rare/Activated","SPOPL"
3.41615700758943e-30,0.363069046744686,0.689,0.451,1.25034762634781e-25,"Rare/Activated","ATP5MG"
4.25260517566232e-30,0.81528193465665,0.28,0.112,1.55649602034417e-25,"Rare/Activated","PARVB"
4.50069642964502e-30,0.828535708059963,0.317,0.137,1.64729990021437e-25,"Rare/Activated","LAP3"
4.51153088857341e-30,0.343995765185355,0.48,0.284,1.65126542052675e-25,"Rare/Activated","SPG11"
4.56887591562927e-30,0.307408057120578,0.687,0.466,1.67225427387947e-25,"Rare/Activated","CDC42"
4.58938923040623e-30,0.833622176354874,0.261,0.103,1.67976235222098e-25,"Rare/Activated","CCDC32"
4.75939100560137e-30,0.273669662918477,0.487,0.303,1.74198470196016e-25,"Rare/Activated","ARHGDIA"
5.05081936943658e-30,0.441224521902359,0.348,0.182,1.84865039740748e-25,"Rare/Activated","SPCS3"
5.09555238927914e-30,0.525609713485071,0.702,0.442,1.86502313000006e-25,"Rare/Activated","REL"
5.13598959204791e-30,0.331362885365639,0.285,0.144,1.87982355058546e-25,"Rare/Activated","CCDC88B"
5.47093169108144e-30,1.13199680058046,0.261,0.09,2.00241570825272e-25,"Rare/Activated","SIRPB1"
5.77494100142343e-30,0.311303415096062,0.367,0.204,2.11368615593099e-25,"Rare/Activated","HK1"
6.29856321400244e-30,0.250178161805564,0.257,0.132,2.30533712195703e-25,"Rare/Activated","OXA1L"
6.44217435471563e-30,0.424774575272434,0.307,0.157,2.35790023556947e-25,"Rare/Activated","SRA1"
6.4811321970061e-30,0.391499751372507,0.752,0.506,2.3721591954262e-25,"Rare/Activated","MYL12B"
6.62799391365107e-30,0.344078297345159,0.598,0.375,2.42591205233543e-25,"Rare/Activated","TANK"
6.68810540441151e-30,0.33606272055325,0.315,0.167,2.44791345906866e-25,"Rare/Activated","PPM1G"
7.01177432801554e-30,0.663171185209408,0.291,0.13,2.56637952179697e-25,"Rare/Activated","NBEAL2"
7.50731811846077e-30,0.304228801150313,0.359,0.2,2.74775350453782e-25,"Rare/Activated","DOK2"
8.16363305930394e-30,0.401381261450583,0.426,0.232,2.98797133603583e-25,"Rare/Activated","DENND5A"
8.93543948945585e-30,0.506291341609771,0.315,0.152,3.27046020753574e-25,"Rare/Activated","POLK"
1.05783303528253e-29,0.473225733829431,0.32,0.157,3.8717746924376e-25,"Rare/Activated","ATP6V1B2"
1.10467790341791e-29,0.335146140141507,0.463,0.27,4.0432315942999e-25,"Rare/Activated","MAP3K3"
1.27492123380473e-29,0.449980120770918,0.307,0.141,4.6663392078487e-25,"Rare/Activated","TBC1D9"
1.4056119380268e-29,0.450228660846354,0.309,0.154,5.14468025437189e-25,"Rare/Activated","NRBP1"
1.42488239670223e-29,0.653277770677456,0.317,0.148,5.21521206016985e-25,"Rare/Activated","PCMT1"
1.47979020647323e-29,0.437147159159493,0.274,0.132,5.41618013471268e-25,"Rare/Activated","AC053513.1"
1.59606772891136e-29,0.737521964791141,0.396,0.185,5.84176749458848e-25,"Rare/Activated","ALOX5"
1.62510896009894e-29,0.496453160212733,0.726,0.471,5.94806130485814e-25,"Rare/Activated","CRIP1"
1.65563031530266e-29,0.914507636155673,0.274,0.106,6.05977251703927e-25,"Rare/Activated","CNDP2"
1.75441404919977e-29,0.380107967163176,0.333,0.175,6.42133086147608e-25,"Rare/Activated","CLASRP"
1.81112077827769e-29,0.43935653049329,0.278,0.137,6.62888316057418e-25,"Rare/Activated","SCP2"
1.84903913442467e-29,0.380099595301318,0.376,0.206,6.76766813590773e-25,"Rare/Activated","RASSF2"
1.90165151193219e-29,0.262580843124659,0.361,0.206,6.960234698823e-25,"Rare/Activated","NGLY1"
2.07775890045564e-29,0.542798185194305,0.263,0.12,7.60480535155769e-25,"Rare/Activated","QARS"
2.08188542161556e-29,0.363960303195239,0.25,0.122,7.61990883165511e-25,"Rare/Activated","EIF1AY"
2.2735260629725e-29,0.806124910980602,0.263,0.105,8.32133274308563e-25,"Rare/Activated","WBP1L"
2.40593062788841e-29,0.32779125524127,0.313,0.166,8.80594669113438e-25,"Rare/Activated","LPAR6"
3.30823147156462e-29,0.404923972880908,0.309,0.153,1.21084580090737e-24,"Rare/Activated","GPATCH2"
3.40404270980196e-29,0.26107036902782,0.628,0.409,1.24591367221461e-24,"Rare/Activated","ATP1B3"
3.65092055253163e-29,0.465881544225871,0.654,0.412,1.3362734314321e-24,"Rare/Activated","HCLS1"
3.83821258641379e-29,0.271148369471549,0.472,0.293,1.40482418875331e-24,"Rare/Activated","PSMB8"
4.26394599497323e-29,0.317716899923012,0.257,0.132,1.56064687362015e-24,"Rare/Activated","ATP6AP1"
4.77728327717244e-29,1.0196215660073,0.346,0.148,1.74853345227789e-24,"Rare/Activated","SELENOS"
4.8828513858317e-29,1.04202768659595,0.254,0.092,1.78717243572826e-24,"Rare/Activated","TIGAR"
5.05829014979199e-29,0.27402721449216,0.313,0.175,1.85138477772537e-24,"Rare/Activated","VDAC2"
5.09191902129176e-29,0.494034321469298,0.457,0.252,1.863693280983e-24,"Rare/Activated","CLEC2B"
5.26826705592637e-29,0.376583004665464,0.28,0.14,1.92823842513961e-24,"Rare/Activated","CEPT1"
5.51249855848452e-29,0.718989931890367,0.489,0.258,2.01762959739092e-24,"Rare/Activated","ZBTB7A"
5.67038332737516e-29,0.581052938900708,0.83,0.577,2.07541700165258e-24,"Rare/Activated","RAP1B"
5.95888770746591e-29,0.485979862615868,0.387,0.203,2.1810124898096e-24,"Rare/Activated","RPS6KC1"
6.3955435911922e-29,0.276507653757388,0.293,0.159,2.34083290981226e-24,"Rare/Activated","CAPRIN1"
6.81706970436569e-29,0.50202897028533,0.276,0.125,2.49511568249489e-24,"Rare/Activated","LYPLA1"
6.84016632606918e-29,0.320270074592418,0.546,0.339,2.50356927700458e-24,"Rare/Activated","SP3"
7.83067040669176e-29,0.257183076860383,0.48,0.296,2.86610367555325e-24,"Rare/Activated","SUSD6"
8.26615020699995e-29,0.31809824098096,0.322,0.17,3.02549363726405e-24,"Rare/Activated","UBE2W"
8.81345969509788e-29,0.279562611189081,0.378,0.214,3.22581438300277e-24,"Rare/Activated","GIT2"
9.21272452615718e-29,0.486478482187432,0.446,0.24,3.37194930381879e-24,"Rare/Activated","TIAM1"
9.3888473315684e-29,0.369322597600838,0.391,0.222,3.43641201182735e-24,"Rare/Activated","ADCY7"
1.08801540227358e-28,0.381302312283206,0.343,0.186,3.98224517386152e-24,"Rare/Activated","TRAPPC1"
1.09816233564472e-28,0.361382643211017,0.276,0.142,4.01938396469323e-24,"Rare/Activated","SRPRA"
1.13169952999725e-28,0.696931523295693,0.337,0.154,4.14213344974292e-24,"Rare/Activated","KSR1"
1.24396260770384e-28,0.256337717820396,0.265,0.143,4.55302754045683e-24,"Rare/Activated","PHF11"
1.28483687582227e-28,0.338933455495362,0.489,0.298,4.7026314491971e-24,"Rare/Activated","CREB1"
1.30180028362024e-28,0.495644028498558,0.537,0.311,4.76471921807843e-24,"Rare/Activated","MAPK1"
1.38285633611115e-28,0.522755325938964,0.446,0.234,5.06139247580041e-24,"Rare/Activated","FAM117B"
1.40984183483739e-28,0.265702532007934,0.296,0.154,5.16016209968833e-24,"Rare/Activated","TSG101"
1.45142746535488e-28,0.416533180950294,0.333,0.173,5.3123696659454e-24,"Rare/Activated","BIN3"
1.50103406652497e-28,0.325113912527912,0.743,0.515,5.49393478688803e-24,"Rare/Activated","ITGB2"
1.51745348950324e-28,0.303638044820699,0.289,0.152,5.5540315169308e-24,"Rare/Activated","GPR155"
1.69153406962766e-28,0.385111970028155,0.398,0.21,6.19118384824419e-24,"Rare/Activated","HDAC9"
1.79725158136786e-28,0.353229389601241,0.359,0.202,6.5781205129645e-24,"Rare/Activated","ETNK1"
2.392980299531e-28,0.361430074038731,0.757,0.517,8.75854719431341e-24,"Rare/Activated","NCOA2"
2.68654801278279e-28,0.260137637960854,0.267,0.142,9.83303438158629e-24,"Rare/Activated","VPS36"
3.01678583834993e-28,0.608512996289101,0.352,0.167,1.10417378469446e-23,"Rare/Activated","ACER3"
3.0247589683353e-28,0.273318546083654,0.309,0.168,1.1070920300004e-23,"Rare/Activated","TNRC18"
3.60461573184383e-28,0.9175655275858,0.259,0.099,1.31932540401216e-23,"Rare/Activated","AMPD2"
3.79338617412886e-28,0.627482141176057,0.785,0.527,1.3884172735929e-23,"Rare/Activated","EMP3"
3.81930113929446e-28,0.433069479008274,0.333,0.17,1.39790240999316e-23,"Rare/Activated","HADHA"
3.82546778852998e-28,0.399470351969148,0.354,0.197,1.40015946527986e-23,"Rare/Activated","CDC40"
4.34864977446952e-28,0.251623746197052,0.898,0.691,1.59164930395359e-23,"Rare/Activated","MT-ND4L"
4.77465851238787e-28,0.718651500936835,0.435,0.217,1.74757276211909e-23,"Rare/Activated","GAS7"
5.2313199727754e-28,0.258064973258364,0.396,0.239,1.91471542323553e-23,"Rare/Activated","CDYL"
5.7448084762243e-28,0.344851287773468,0.546,0.336,2.10265735038286e-23,"Rare/Activated","ATP2B1-AS1"
6.18353858141787e-28,0.358601010648885,0.609,0.393,2.26323695618475e-23,"Rare/Activated","RBM3"
8.6731024265875e-28,0.993932932022055,0.359,0.156,3.17444221915529e-23,"Rare/Activated","TGFBI"
9.36354827150376e-28,0.405580540735336,0.324,0.169,3.42715230285309e-23,"Rare/Activated","MFSD14B"
9.40128766980123e-28,0.772480033134639,0.3,0.13,3.44096530002395e-23,"Rare/Activated","FKBP15"
9.67481455693222e-28,0.32442698211721,0.383,0.223,3.54107887598276e-23,"Rare/Activated","CASP4"
1.08877737414116e-27,0.312141897692008,0.272,0.139,3.98503406709407e-23,"Rare/Activated","SRP72"
1.32334463569276e-27,0.538833475100921,0.502,0.285,4.84357370109906e-23,"Rare/Activated","IER5"
1.37170910619972e-27,0.335450371001307,0.265,0.135,5.02059249960158e-23,"Rare/Activated","PFDN1"
1.40528933858195e-27,0.506030176027669,0.25,0.12,5.14349950814379e-23,"Rare/Activated","RNF181"
1.4057087694057e-27,0.327640897725942,0.278,0.143,5.1450346669018e-23,"Rare/Activated","ACBD3"
1.43829419681173e-27,0.555267886820046,0.287,0.133,5.26430058975061e-23,"Rare/Activated","DAPP1"
1.53320472032692e-27,0.562621587660932,0.272,0.13,5.61168259686856e-23,"Rare/Activated","RPS6KA1"
1.58586783025126e-27,0.453808591550687,0.261,0.128,5.80443484550265e-23,"Rare/Activated","PANK2"
1.62114358203813e-27,0.349553851985289,0.304,0.158,5.93354762461776e-23,"Rare/Activated","KLHL2"
1.7082323297736e-27,0.478322278486704,0.27,0.129,6.25230115020435e-23,"Rare/Activated","SSR1"
1.82535746201736e-27,0.835566334547843,0.324,0.137,6.68099084672974e-23,"Rare/Activated","MIR181A1HG"
2.21471597444447e-27,0.952806660746317,0.267,0.105,8.1060819380642e-23,"Rare/Activated","MFSD12"
2.33199722439865e-27,0.336502546378689,0.287,0.153,8.5353430410215e-23,"Rare/Activated","ZNF217"
2.80132635900386e-27,0.582519613646281,0.328,0.164,1.025313460659e-22,"Rare/Activated","PPT1"
3.05199893076236e-27,0.319971899923777,0.478,0.299,1.11706212864833e-22,"Rare/Activated","ERCC1"
3.99471813078922e-27,0.294932860945607,0.259,0.132,1.46210678305016e-22,"Rare/Activated","SS18"
4.01130128117509e-27,0.49865744115668,0.902,0.689,1.4681763819229e-22,"Rare/Activated","SERF2"
4.03604997106426e-27,0.268694051097136,0.298,0.145,1.47723464990923e-22,"Rare/Activated","BASP1"
4.20258475085263e-27,0.58241160517353,0.28,0.133,1.53818804465957e-22,"Rare/Activated","C1orf43"
4.6512821448992e-27,0.800198012747993,0.307,0.132,1.70241577785456e-22,"Rare/Activated","SLC25A33"
4.67387612027e-27,0.589701450192936,0.317,0.156,1.71068539878002e-22,"Rare/Activated","BLOC1S1"
5.37544375921279e-27,0.378079535089014,0.291,0.155,1.96746617030947e-22,"Rare/Activated","SNX17"
5.98108181247889e-27,0.395214350703768,0.315,0.167,2.1891357541854e-22,"Rare/Activated","TPP1"
7.8970985283314e-27,0.277622925258911,0.746,0.53,2.89041703235458e-22,"Rare/Activated","GMFG"
8.39991634500383e-27,0.521632597253696,0.293,0.141,3.07445338143485e-22,"Rare/Activated","ME2"
9.01581389685029e-27,0.993180357649253,0.254,0.097,3.29987804438617e-22,"Rare/Activated","EIF2AK4"
9.34851611504098e-27,0.358487016296374,0.254,0.125,3.42165038326615e-22,"Rare/Activated","CRK"
1.11844537302072e-26,0.342131707146045,0.709,0.48,4.09362190979315e-22,"Rare/Activated","YWHAB"
1.20086198283682e-26,0.358180090152283,0.343,0.191,4.39527494338103e-22,"Rare/Activated","EIF4A3"
1.30891976785563e-26,0.432580947492471,0.263,0.127,4.79077724232838e-22,"Rare/Activated","NPTN"
1.46898492870861e-26,0.393759145804866,0.374,0.21,5.37663173756638e-22,"Rare/Activated","GNA13"
1.51681486994258e-26,0.351977571863323,0.335,0.182,5.55169410547685e-22,"Rare/Activated","HLA-DMB"
1.6806892529697e-26,0.705526423962237,0.357,0.172,6.15149073479439e-22,"Rare/Activated","AC004687.1"
1.84804518477145e-26,0.326320918841309,0.33,0.182,6.76403018078199e-22,"Rare/Activated","UBE2D1"
2.95125163460867e-26,0.518812996561461,0.254,0.12,1.08018761078312e-21,"Rare/Activated","CHMP4B"
3.3050661968017e-26,0.658994404613808,0.754,0.502,1.20968727869139e-21,"Rare/Activated","FLNA"
3.49724896105876e-26,0.44456272576307,0.87,0.641,1.28002809223712e-21,"Rare/Activated","ATP5F1E"
3.55923472727977e-26,0.601091771616944,0.476,0.267,1.30271550253167e-21,"Rare/Activated","SERPINB1"
3.7568660280307e-26,0.382628678132434,0.75,0.515,1.37505053491952e-21,"Rare/Activated","CYTIP"
3.75880767565037e-26,0.261166304823066,0.287,0.16,1.37576119736479e-21,"Rare/Activated","SMIM7"
3.76636553824219e-26,0.964726521708527,0.32,0.133,1.37852745065202e-21,"Rare/Activated","HSPA1A"
5.14846598824955e-26,0.598572747131654,0.748,0.496,1.88439003635922e-21,"Rare/Activated","ADGRE5"
5.58083980189659e-26,0.528689755702826,0.393,0.211,2.04264317589217e-21,"Rare/Activated","AP1S2"
6.38604493080625e-26,0.542023022512746,0.259,0.119,2.33735630512439e-21,"Rare/Activated","CPEB3"
7.77710216645392e-26,0.625334822142886,0.27,0.126,2.8464971639438e-21,"Rare/Activated","PDIA6"
8.39086769513049e-26,0.45879229385158,0.28,0.138,3.07114148509471e-21,"Rare/Activated","SLC66A2"
8.7737928417842e-26,0.411488654094075,0.265,0.131,3.21129591802143e-21,"Rare/Activated","DNAJC13"
9.8362130167624e-26,0.657354270953766,0.307,0.147,3.60015232626521e-21,"Rare/Activated","DYNC1LI1"
1.01248390277395e-25,0.503920874828824,0.315,0.162,3.70579233254292e-21,"Rare/Activated","FAM53B"
1.09504064738764e-25,0.663850112184382,0.878,0.701,4.00795827350348e-21,"Rare/Activated","S100A6"
1.12468806897829e-25,0.424517490406061,0.254,0.129,4.11647080126746e-21,"Rare/Activated","BAG6"
1.19240911461681e-25,0.626295312717231,0.765,0.517,4.364336600409e-21,"Rare/Activated","RAPGEF1"
1.26968272434518e-25,0.51378586101302,0.32,0.164,4.64716573937579e-21,"Rare/Activated","TMED9"
1.29848431975281e-25,0.251671872894327,0.289,0.163,4.75258245872725e-21,"Rare/Activated","IDH3B"
1.35797739530722e-25,0.491750478758083,0.393,0.209,4.97033306456394e-21,"Rare/Activated","SLC49A4"
1.43356710144499e-25,0.337912078195962,0.628,0.424,5.24699894799882e-21,"Rare/Activated","S100A10"
1.76652735118672e-25,0.29293882108708,0.387,0.228,6.46566675807851e-21,"Rare/Activated","CMTM7"
1.76753909461911e-25,0.749883126875648,0.339,0.156,6.4693698402154e-21,"Rare/Activated","ZFHX3"
1.91015626569836e-25,0.258408676675921,0.283,0.153,6.99136294808256e-21,"Rare/Activated","NAA38"
2.05934500876263e-25,0.337578754418554,0.343,0.187,7.5374086665721e-21,"Rare/Activated","LRP1"
2.1383784702082e-25,0.717973141145205,0.274,0.123,7.82667903880905e-21,"Rare/Activated","ULK1"
2.19319170425957e-25,0.547357798678755,0.254,0.118,8.02730095676046e-21,"Rare/Activated","KANSL1L"
2.19372417126514e-25,0.302899236915717,0.28,0.15,8.02924983924754e-21,"Rare/Activated","STX12"
2.60547792390876e-25,0.531884815725447,0.389,0.206,9.53630974929845e-21,"Rare/Activated","PBX3"
2.76532735200399e-25,0.946596159075904,0.285,0.117,1.01213746410698e-20,"Rare/Activated","FNIP2"
3.42933170245202e-25,0.5416208268549,0.43,0.243,1.25516969641446e-20,"Rare/Activated","SPCS1"
3.45312686822745e-25,0.663159785178542,0.254,0.113,1.26387896503993e-20,"Rare/Activated","MTMR10"
3.47098603673208e-25,0.264889548072642,0.293,0.161,1.27041559930431e-20,"Rare/Activated","MAP4K5"
3.50399125693982e-25,0.594040738159205,0.285,0.138,1.28249583995254e-20,"Rare/Activated","NDUFA6"
4.59852238543836e-25,0.258192942522899,0.324,0.187,1.68310517829429e-20,"Rare/Activated","UBN1"
4.79827155133927e-25,0.424803681680348,0.289,0.146,1.75621537050569e-20,"Rare/Activated","UHRF1BP1L"
5.71801786289025e-25,0.401596588943253,0.254,0.129,2.09285171799646e-20,"Rare/Activated","PDXK"
5.99934462881591e-25,0.490772765127952,0.667,0.443,2.19582012759291e-20,"Rare/Activated","TAGLN2"
6.79102444918457e-25,0.341800314594089,0.48,0.304,2.48558285864604e-20,"Rare/Activated","ITCH"
7.01857616751725e-25,0.537620532442116,0.365,0.191,2.56886906307299e-20,"Rare/Activated","ABR"
8.3431736954742e-25,0.577987150163275,0.372,0.196,3.05368500428051e-20,"Rare/Activated","NRIP1"
1.05657096337888e-24,0.708689385468633,0.274,0.127,3.86715538306303e-20,"Rare/Activated","MFSD1"
1.13309369121004e-24,0.636032298372465,0.285,0.134,4.14723621919788e-20,"Rare/Activated","FAM91A1"
1.15569017924235e-24,0.647236991032269,0.272,0.124,4.22994162504493e-20,"Rare/Activated","ARL4A"
1.19604830392316e-24,0.26443586346618,0.28,0.15,4.37765639718918e-20,"Rare/Activated","AGO4"
1.26647316912184e-24,0.250319032327758,0.543,0.371,4.63541844630283e-20,"Rare/Activated","SSBP2"
1.38721137822426e-24,0.448135094009138,0.443,0.253,5.07733236543861e-20,"Rare/Activated","LINC00278"
1.43339701637394e-24,0.471879155061133,0.515,0.313,5.24637641963025e-20,"Rare/Activated","CHMP1B"
1.43500648295391e-24,0.639439880283392,0.309,0.149,5.2522672282596e-20,"Rare/Activated","SESN1"
1.44414066686245e-24,0.274849833744771,0.291,0.166,5.28569925478324e-20,"Rare/Activated","PPP6R1"
1.64043201287051e-24,0.619221272470961,0.876,0.698,6.00414521030734e-20,"Rare/Activated","LRRFIP1"
1.66385576604926e-24,0.470166812954516,0.304,0.154,6.08987848931691e-20,"Rare/Activated","MAP4K3"
1.71234447946291e-24,0.704389587064455,0.287,0.132,6.26735202928219e-20,"Rare/Activated","PLCB2"
1.82836546657345e-24,0.344960410115077,0.33,0.19,6.69200044420548e-20,"Rare/Activated","BANP"
1.87536458892205e-24,0.572929286527387,0.25,0.117,6.8640219319136e-20,"Rare/Activated","RALBP1"
1.93197742488094e-24,0.932191336862896,0.274,0.114,7.07123057280673e-20,"Rare/Activated","HIST2H2AA4"
2.32061687973207e-24,0.295617832047447,0.259,0.14,8.49368984150735e-20,"Rare/Activated","C17orf49"
2.327200791523e-24,0.583041871980664,0.304,0.148,8.51778761705333e-20,"Rare/Activated","KIF1B"
2.3412100330674e-24,0.826150284140822,0.283,0.123,8.56906284202998e-20,"Rare/Activated","PSTPIP2"
2.38731840042457e-24,0.863689082330459,0.283,0.119,8.73782407739396e-20,"Rare/Activated","HRH2"
2.41622343812956e-24,0.485163231556629,0.296,0.148,8.84361940589802e-20,"Rare/Activated","ABHD15-AS1"
2.72598214499222e-24,0.565841578627122,0.25,0.11,9.97736724888604e-20,"Rare/Activated","CARMIL1"
2.77884659636007e-24,0.314379394039289,0.683,0.468,1.01708564273375e-19,"Rare/Activated","CAMK1D"
4.26031579483459e-24,0.385820164361292,0.391,0.239,1.55931818406741e-19,"Rare/Activated","CALR"
4.59513545540988e-24,0.250735698747188,0.609,0.417,1.68186552803457e-19,"Rare/Activated","ITPR2"
6.35553394440705e-24,0.490610312871374,0.893,0.69,2.32618897899242e-19,"Rare/Activated","NACA"
6.75345325443277e-24,0.330979437785492,0.337,0.19,2.47183142565494e-19,"Rare/Activated","SLC9A8"
8.39390108091379e-24,0.5136544854685,0.276,0.134,3.07225173462526e-19,"Rare/Activated","GCA"
8.48743219937418e-24,0.568499847835576,0.352,0.186,3.10648505929294e-19,"Rare/Activated","TXNDC11"
9.86627033257785e-24,0.327787305684749,1,0.987,3.61115360442682e-19,"Rare/Activated","MT-ND5"
1.27503768181765e-23,0.380110664727512,0.791,0.569,4.66676541922077e-19,"Rare/Activated","CD55"
1.75112642807901e-23,0.556847911199286,0.3,0.147,6.40929783941197e-19,"Rare/Activated","STK3"
1.85094071132397e-23,0.359361974616095,0.25,0.13,6.77462809751686e-19,"Rare/Activated","UBE2Z"
2.8857580727494e-23,0.473070186779144,0.267,0.129,1.05621631220701e-18,"Rare/Activated","ZNF438"
3.56929887086497e-23,0.375275260593636,0.276,0.143,1.30639907972529e-18,"Rare/Activated","NLK"
3.70506629875742e-23,0.701055498076977,0.261,0.113,1.3560913160082e-18,"Rare/Activated","SNX10"
3.77979243428707e-23,0.307543712370726,0.872,0.665,1.38344182887341e-18,"Rare/Activated","PPIA"
4.29960510011809e-23,0.261405130047778,0.333,0.203,1.57369846269422e-18,"Rare/Activated","FOXK2"
5.21393564076179e-23,0.478334277050953,0.267,0.137,1.90835258387522e-18,"Rare/Activated","ZNF326"
5.76747975576896e-23,0.418819749609959,0.378,0.216,2.110955265409e-18,"Rare/Activated","AGPAT4"
5.78439791632322e-23,0.309994756942761,0.289,0.164,2.11714748135346e-18,"Rare/Activated","MTMR6"
6.12993905504635e-23,0.371079257162803,0.267,0.147,2.24361899353751e-18,"Rare/Activated","HNRNPH2"
7.0469911918137e-23,0.343127015686076,0.257,0.137,2.57926924611573e-18,"Rare/Activated","AGTRAP"
8.45005288477646e-23,0.886354437411798,0.259,0.108,3.09280385635703e-18,"Rare/Activated","CD300E"
8.56146309752996e-23,0.567281299212001,0.357,0.189,3.13358110832694e-18,"Rare/Activated","PITPNA"
1.41737089140688e-22,0.517008856327262,0.987,0.964,5.18771919963831e-18,"Rare/Activated","ACTB"
1.47655846194398e-22,0.470458650045589,0.263,0.135,5.40435162656115e-18,"Rare/Activated","UBA3"
1.48811047797418e-22,0.42366751295657,0.263,0.139,5.4466331604333e-18,"Rare/Activated","PTTG1IP"
1.62331749001607e-22,0.267899128287426,0.259,0.143,5.94150434520781e-18,"Rare/Activated","MGRN1"
1.64191599419533e-22,0.586595826744893,0.359,0.187,6.00957673035433e-18,"Rare/Activated","AC009093.2"
1.77192953602842e-22,0.976600583327808,0.287,0.122,6.48543929481763e-18,"Rare/Activated","IGSF6"
2.02619980833345e-22,0.436321219934537,0.252,0.127,7.41609391848127e-18,"Rare/Activated","SERTAD2"
2.39831855238383e-22,0.257000880503436,0.333,0.183,8.77808573358004e-18,"Rare/Activated","LRRK2"
2.5899319795993e-22,0.42040227523688,0.278,0.143,9.47941003853139e-18,"Rare/Activated","SPPL2A"
3.60948264511214e-22,0.313525397599118,0.352,0.212,1.32110674293749e-17,"Rare/Activated","ZNRF2"
3.86543270540351e-22,0.316746266028983,0.254,0.145,1.41478702450474e-17,"Rare/Activated","MRPL54"
4.86460978601045e-22,0.623269391716305,0.35,0.182,1.78049582777768e-17,"Rare/Activated","ARHGAP17"
5.72317493607183e-22,0.361330583893503,0.28,0.153,2.09473925835165e-17,"Rare/Activated","ATXN3"
7.55866113178714e-22,0.34072151498711,0.426,0.27,2.76654556084541e-17,"Rare/Activated","PI4KA"
8.37027428085822e-22,0.288431335845808,0.287,0.169,3.06360408953692e-17,"Rare/Activated","FRG1"
1.39222624894831e-21,0.432609270863816,0.93,0.772,5.09568729377569e-17,"Rare/Activated","UBC"
1.42259008259303e-21,0.399430084360943,0.324,0.176,5.20682196129876e-17,"Rare/Activated","PHACTR1"
1.44695738518276e-21,0.625416334776446,0.376,0.201,5.29600872550741e-17,"Rare/Activated","AGPAT3"
1.54571546125892e-21,0.289107155823796,0.396,0.247,5.65747315975378e-17,"Rare/Activated","FAM13B"
1.59951616507102e-21,0.332860927853518,0.25,0.137,5.85438911577642e-17,"Rare/Activated","CBX6"
1.79095241308917e-21,0.757994569481062,0.285,0.137,6.55506492714766e-17,"Rare/Activated","GRASP"
3.29640552468036e-21,0.44437882196508,0.846,0.64,1.20651738608826e-16,"Rare/Activated","RABGAP1L"
4.4622303102324e-21,0.251299881384677,0.965,0.821,1.63322091584816e-16,"Rare/Activated","SRGN"
4.94979490885448e-21,0.261383437923039,0.257,0.142,1.81167443458983e-16,"Rare/Activated","ATP6V1A"
5.79904668464479e-21,0.329964096780884,0.952,0.8,2.12250907704684e-16,"Rare/Activated","PFN1"
6.42655032347747e-21,0.252582286895536,0.335,0.2,2.35218168389599e-16,"Rare/Activated","NPC1"
7.72085790273912e-21,0.36863728288567,0.289,0.161,2.82591120098154e-16,"Rare/Activated","CRY2"
1.27876442847287e-20,0.661152071153206,0.267,0.129,4.68040568465354e-16,"Rare/Activated","LINC02256"
1.60912046063333e-20,0.377181067293755,0.257,0.141,5.88954179796406e-16,"Rare/Activated","IGFLR1"
1.6374419187863e-20,0.749658376395686,0.285,0.138,5.99320116694972e-16,"Rare/Activated","ZDHHC17"
2.07576591927976e-20,0.802379815708795,0.25,0.106,7.59751084115585e-16,"Rare/Activated","HIP1"
2.35967351214432e-20,0.405352116732207,0.276,0.152,8.63664102179943e-16,"Rare/Activated","DTNBP1"
3.88219124015775e-20,0.268173553348415,0.387,0.246,1.42092081581014e-15,"Rare/Activated","AL691403.1"
3.89711734875503e-20,0.318882774500055,0.333,0.198,1.42638392081783e-15,"Rare/Activated","CDK6"
7.42723734169175e-20,0.25415100477681,0.28,0.163,2.7184431394326e-15,"Rare/Activated","MAP3K14"
